"MSSubClass.120","MSSubClass.20","MSSubClass.50","MSSubClass.60","MSZoning.RL","MSZoning.RM","LotFrontage","LotArea","Alley.None","LotShape.IR1","LotShape.Reg","LandContour.Lvl","LotConfig.Corner","LotConfig.CulDSac","LotConfig.Inside","LandSlope.Gtl","Neighborhood.CollgCr","Neighborhood.Edwards","Neighborhood.Gilbert","Neighborhood.NAmes","Neighborhood.NridgHt","Neighborhood.NWAmes","Neighborhood.OldTown","Neighborhood.Sawyer","Neighborhood.Somerst","Condition1.Feedr","Condition1.Norm","BldgType.1Fam","BldgType.TwnhsE","HouseStyle.1.5Fin","HouseStyle.1Story","HouseStyle.2Story","OverallQual","OverallCond","YearRemodAdd","RoofStyle.Gable","RoofStyle.Hip","Exterior1st.HdBoard","Exterior1st.MetalSd","Exterior1st.Plywood","Exterior1st.VinylSd","Exterior1st.Wd Sdng","Exterior2nd.HdBoard","Exterior2nd.MetalSd","Exterior2nd.Plywood","Exterior2nd.VinylSd","Exterior2nd.Wd Sdng","MasVnrType.BrkFace","MasVnrType.None","MasVnrType.Stone","MasVnrArea","ExterQual.Gd","ExterQual.TA","ExterCond.Gd","ExterCond.TA","Foundation.BrkTil","Foundation.CBlock","Foundation.PConc","BsmtQual.Ex","BsmtQual.Gd","BsmtQual.TA","BsmtCond.TA","BsmtExposure.Av","BsmtExposure.Gd","BsmtExposure.Mn","BsmtExposure.No","BsmtFinType1.ALQ","BsmtFinType1.BLQ","BsmtFinType1.GLQ","BsmtFinType1.LwQ","BsmtFinType1.Rec","BsmtFinType1.Unf","BsmtFinSF1","BsmtFinType2.Unf","BsmtUnfSF","TotalBsmtSF","HeatingQC.Ex","HeatingQC.Gd","HeatingQC.TA","CentralAir.N","CentralAir.Y","Electrical.FuseA","Electrical.SBrkr","X1stFlrSF","X2ndFlrSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenQual.Ex","KitchenQual.Gd","KitchenQual.TA","TotRmsAbvGrd","Functional.Typ","Fireplaces","FireplaceQu.Gd","FireplaceQu.None","FireplaceQu.TA","GarageType.Attchd","GarageType.BuiltIn","GarageType.Detchd","GarageType.None","GarageYrBlt.None","GarageFinish.Fin","GarageFinish.None","GarageFinish.RFn","GarageFinish.Unf","GarageCars","GarageArea","GarageQual.None","GarageQual.TA","GarageCond.None","GarageCond.TA","PavedDrive.N","PavedDrive.Y","WoodDeckSF","OpenPorchSF","Fence.MnPrv","Fence.None","MoSold","YrSold.2006","YrSold.2007","YrSold.2008","YrSold.2009","YrSold.2010","SaleType.New","SaleType.WD","SaleCondition.Abnorml","SaleCondition.Normal","SaleCondition.Partial","SalePrice","num_none","garage_exist.FALSE","garage_exist.TRUE","masVnrArea_exist.FALSE","masVnrArea_exist.TRUE","cluster.2","cluster.3","cluster.4","cluster.5","cluster_dist","LotArea_log","GrLivArea_log"
1,0,0,0,1,0,60,7313,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,9,5,2005,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,246,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1153,1,408,1561,1,0,0,0,1,0,1,1561,0,1561,1,0,2,0,2,1,0,0,6,1,1,1,0,0,1,0,0,0,0,1,0,0,0,2,556,0,1,0,1,0,1,203,47,0,1,8,0,1,0,0,0,0,1,0,1,0,12.5335762121686,4,0,1,0,1,0,0,1,0,1.17027533309003,8.89740886527095,7.35308192051543
0,0,0,1,1,0,108,13418,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,8,5,2005,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,132,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1117,1117,1,0,0,0,1,0,1,1132,1320,2452,0,0,3,1,4,0,1,0,9,1,1,1,0,0,0,1,0,0,0,1,0,0,0,3,691,0,1,0,1,0,1,113,32,0,1,9,1,0,0,0,0,0,1,0,1,0,12.6410965558799,4,0,1,0,1,0,1,0,0,0.814855915213672,9.50435236812283,7.8046592970561
0,1,0,0,1,0,112,10859,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,5,5,1995,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1097,1097,1,0,0,0,1,0,1,1097,0,1097,0,0,1,1,3,0,0,1,6,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,672,0,1,0,1,0,1,392,64,0,1,6,0,0,0,1,0,0,1,0,1,0,11.8844890214027,6,0,1,1,0,0,0,1,0,1.02511672349905,9.2927495082169,7.00033446027523
0,1,0,0,1,0,74,8532,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,5,6,1990,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,650,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1213,1,84,1297,0,1,0,0,1,0,1,1297,0,1297,0,1,1,0,3,0,0,1,5,1,1,0,0,1,1,0,0,0,0,1,0,0,0,2,498,0,1,0,1,0,1,0,0,0,1,10,0,0,0,1,0,0,1,0,1,0,11.9381932003746,4,0,1,0,1,0,0,0,1,2.0999395269971,9.05157907959124,7.16780918431644
0,1,0,0,1,0,68,7922,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,5,7,2007,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,731,1,326,1057,0,0,1,0,1,0,1,1057,0,1057,1,0,1,0,3,0,1,0,5,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,246,0,1,0,1,0,1,0,52,0,1,1,0,0,0,0,1,0,1,1,0,0,11.5991031612113,6,0,1,1,0,1,0,0,0,0.255229603428572,8.97739897818186,6.96318998587024
0,0,0,0,1,0,65,6040,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,5,1955,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1152,0,1152,0,0,2,0,2,0,0,0,6,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,6,0,0,1,0,0,0,1,0,0,0,11.3144745262464,16,1,0,1,0,1,0,0,0,1.1314965343642,8.70615929092886,7.04925484125584
0,1,0,0,1,0,84,8658,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,6,5,1965,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,101,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,643,1,445,1088,1,0,0,0,1,0,1,1324,0,1324,0,0,2,0,3,0,0,1,6,1,1,0,0,1,1,0,0,0,0,0,0,1,0,2,440,0,1,0,1,0,1,0,138,0,0,12,1,0,0,0,0,0,1,1,0,0,11.982929094216,3,0,1,0,1,0,0,1,0,0.42854598244397,9.06623902800193,7.18841273649695
0,1,0,0,1,0,115,16905,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,5,6,1959,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,967,1,383,1350,0,1,0,0,1,0,1,1328,0,1328,0,1,1,1,2,0,0,1,5,1,2,1,0,0,1,0,0,0,0,0,0,1,0,1,308,0,1,0,1,0,0,0,104,0,1,7,0,1,0,0,0,0,1,0,1,0,12.0435537160324,5,0,1,1,0,1,0,0,0,1.25715264464476,9.73536471514199,7.19142933003638
0,0,0,0,1,0,-1,9180,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,7,1983,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,747,0,0,840,0,1,0,0,1,0,1,884,0,884,1,0,1,0,2,0,1,0,5,1,0,0,1,0,1,0,0,0,0,0,0,1,0,2,504,0,1,0,0,0,1,240,0,1,0,12,0,1,0,0,0,0,1,0,1,0,11.8775685785581,5,0,1,1,0,0,0,1,0,1.03636677953895,9.12478248361454,6.78445706263764
0,1,0,0,1,0,-1,9200,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,5,6,1980,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,280,0,167,938,0,0,1,0,1,0,1,938,0,938,1,0,1,0,3,0,0,1,5,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,308,0,1,0,1,0,1,145,0,1,0,7,0,0,1,0,0,0,1,0,1,0,11.7772109596156,5,0,1,1,0,1,0,0,0,0.576266206402381,9.12695876303713,6.84374994900622
0,1,0,0,1,0,70,7945,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,5,6,1959,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,179,0,465,1150,1,0,0,0,1,1,0,1150,0,1150,1,0,1,0,3,0,0,1,6,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,300,0,1,0,1,0,1,0,0,0,1,5,1,0,0,0,0,0,1,0,1,0,11.8565151693603,6,0,1,1,0,1,0,0,0,0.36258153829782,8.98029807897082,7.0475172213573
1,0,0,0,1,0,61,7658,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,9,5,2005,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,412,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,456,1,1296,1752,1,0,0,0,1,0,1,1752,0,1752,1,0,2,0,2,1,0,0,6,1,1,1,0,0,1,0,0,0,0,0,0,1,0,2,576,0,1,0,1,0,1,196,82,0,1,2,0,0,0,0,1,0,1,0,1,0,12.6757637259376,4,0,1,0,1,0,0,0,1,1.53005935338933,8.94350613203724,7.46851327149634
0,0,1,0,1,0,48,12822,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,7,5,2003,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1351,1,83,1434,1,0,0,0,1,0,1,1518,631,2149,1,0,1,1,1,0,1,0,6,1,1,0,0,0,1,0,0,0,0,0,0,1,0,2,670,0,1,0,1,0,1,168,43,0,1,8,0,0,0,1,0,0,1,1,0,0,12.3870850123755,5,0,1,1,0,0,1,0,0,0.711946303021623,9.4589177245472,7.67275789664251
0,1,0,0,0,0,84,11096,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,8,5,2006,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,24,1,1632,1656,1,0,0,0,1,0,1,1656,0,1656,0,0,2,0,3,0,1,0,7,1,0,0,1,0,1,0,0,0,0,0,0,1,0,3,826,0,1,0,1,0,1,0,146,0,1,7,0,1,0,0,0,0,1,0,1,0,12.4280154762679,6,0,1,1,0,0,1,0,0,1.32790285148067,9.31433996199467,7.4121603349452
0,0,0,0,0,1,33,4456,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,4,5,2008,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,736,736,0,1,0,0,1,0,1,736,716,1452,0,0,2,0,2,0,0,1,8,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,6,0,0,0,1,0,1,0,0,0,1,11.6351430976945,11,1,0,1,0,1,0,0,0,1.34456506200084,8.40200678160712,7.28069719538474
0,1,0,0,1,0,66,7742,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,5,7,1966,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,763,1,192,955,1,0,0,0,1,0,1,955,0,955,1,0,1,0,3,0,0,1,6,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,386,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,11.7519423654407,5,0,1,1,0,1,0,0,0,0.813763891024184,8.95441533113759,6.86171134048073
0,0,0,1,1,0,-1,13869,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,6,6,1997,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,182,1,612,794,0,1,0,0,1,0,1,794,676,1470,0,1,2,0,3,0,0,1,6,1,0,0,1,0,1,0,0,0,0,1,0,0,0,2,388,0,1,0,1,0,1,0,75,0,1,7,0,1,0,0,0,0,1,0,1,0,12.083905011556,6,0,1,1,0,0,0,1,0,0.893256735869565,9.53741141265633,7.29301767977278
0,0,1,0,0,1,52,6240,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,6,6,1950,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,816,816,0,0,1,0,1,0,1,816,0,1176,0,0,1,0,3,0,0,1,6,1,1,1,0,0,0,0,1,0,0,0,0,0,1,2,528,0,1,0,1,0,1,112,0,1,0,9,1,0,0,0,0,0,1,0,1,0,11.6483301019764,3,0,1,1,0,0,0,1,0,0.633206593458109,8.73873546136347,7.06987412845857
0,0,0,0,0,1,110,8472,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,1963,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,104,0,0,816,0,0,1,1,0,0,1,816,0,816,1,0,1,0,2,0,0,1,5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,516,0,1,0,1,0,1,106,0,0,1,5,0,0,0,0,1,0,1,0,1,0,11.6082356447746,6,0,1,1,0,0,0,1,0,1.1684083845626,9.04452188728124,6.70441435496411
0,1,0,0,1,0,68,50271,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,9,5,1987,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1810,1,32,1842,0,1,0,0,1,0,1,1842,0,1842,2,0,0,1,0,0,1,0,5,1,1,1,0,0,1,0,0,0,0,1,0,0,0,3,894,0,1,0,1,0,1,857,72,0,1,11,1,0,0,0,0,0,1,0,1,0,12.8609986132699,5,0,1,1,0,0,1,0,0,4.83151840757214,10.8251836490688,7.51860721681525
0,0,0,0,1,0,60,7134,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,5,5,1955,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,384,1,0,384,0,0,1,0,1,0,1,1360,0,1360,0,0,1,0,3,0,0,1,6,0,1,0,0,1,0,0,1,0,0,0,0,0,1,2,572,0,1,0,1,0,1,0,50,1,0,2,0,1,0,0,0,0,1,0,1,0,11.7752897294377,4,0,1,1,0,0,0,1,0,0.494367421258317,8.87262736591884,7.2152399787301
0,1,0,0,1,0,100,10175,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,6,5,1964,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,272,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,490,1,935,1425,0,1,0,0,1,0,1,1425,0,1425,0,0,2,0,3,0,0,1,7,1,1,1,0,0,1,0,0,0,0,0,0,1,0,2,576,0,1,0,1,0,1,0,0,0,1,7,0,0,1,0,0,0,1,0,1,0,12.1034860567551,4,0,1,0,1,0,0,1,0,1.26824106876283,9.2276890103108,7.26192709270275
0,0,0,0,0,0,24,2645,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,8,5,2000,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,456,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,649,1,321,970,1,0,0,0,1,0,1,983,756,1739,1,0,2,1,3,0,1,0,7,1,0,0,1,0,1,0,0,0,0,1,0,0,0,2,480,0,1,0,1,0,1,115,0,0,1,8,0,0,0,1,0,0,1,1,0,0,12.0581525154536,4,0,1,0,1,0,0,0,1,2.0161060120023,7.8804263442924,7.46106551435428
0,0,0,1,1,0,89,11645,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,7,5,2004,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,860,860,1,0,0,0,1,0,1,860,860,1720,0,0,2,1,3,0,1,0,7,1,0,0,1,0,1,0,0,0,0,0,0,1,0,2,565,0,1,0,1,0,1,0,70,0,1,8,1,0,0,0,0,0,1,0,1,0,12.1884177102915,6,0,1,1,0,0,0,1,0,0.841056784809406,9.36263218231844,7.4500795698075
0,0,0,1,1,0,66,13682,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,10,5,2006,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1031,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1410,1410,1,0,0,0,1,0,1,1426,1519,2945,0,0,3,1,3,0,1,0,10,1,1,1,0,0,0,1,0,0,0,1,0,0,0,3,641,0,1,0,1,0,1,192,0,0,1,10,1,0,0,0,0,1,0,0,0,1,12.9917534274931,4,0,1,0,1,0,0,0,1,3.0216816979923,9.52383637932094,7.98786409608569
0,1,0,0,1,0,60,7200,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,5,7,1972,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,632,1,148,780,1,0,0,0,1,0,1,780,0,780,0,0,1,0,2,0,0,1,4,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,352,0,1,0,1,0,1,196,0,1,0,1,0,0,1,0,0,0,1,0,1,0,11.7352686961137,5,0,1,1,0,1,0,0,0,0.917004376467225,8.88183630500415,6.65929391968364
0,1,0,0,1,0,63,13072,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,5,2004,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,941,1,217,1158,1,0,0,0,1,0,1,1158,0,1158,1,0,1,1,3,0,1,0,5,1,0,0,1,0,0,0,1,0,0,0,0,0,1,2,576,0,1,0,1,0,1,0,50,0,1,5,1,0,0,0,0,1,0,0,0,1,11.9703503120091,6,0,1,1,0,0,0,1,0,0.807847322047768,9.47822781709978,7.05444965813294
0,0,0,0,0,1,60,7200,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,7,1996,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,530,530,0,0,1,1,0,0,1,581,530,1111,0,0,1,0,3,0,0,0,6,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,288,0,1,0,1,1,0,0,0,0,1,3,0,1,0,0,0,0,1,0,1,0,11.5228757958234,6,0,1,1,0,1,0,0,0,0.334605570755542,8.88183630500415,7.01301578963963
1,0,0,0,1,0,44,6442,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,8,5,2006,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,178,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,24,1,1346,1370,1,0,0,0,1,0,1,1370,0,1370,0,0,2,0,2,0,1,0,6,1,1,1,0,0,1,0,0,0,0,0,0,1,0,2,484,0,1,0,1,0,1,120,49,0,1,10,0,1,0,0,0,0,1,0,1,0,12.2184951655287,4,0,1,0,1,0,0,1,0,0.775951170390317,8.77059432989114,7.22256601882217
0,0,0,0,0,1,50,10300,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,7,6,1950,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,576,576,0,1,0,0,1,0,1,902,808,1710,0,0,2,0,3,0,0,1,9,1,0,0,1,0,0,0,1,0,0,0,0,0,1,2,480,0,1,0,1,0,1,12,11,0,0,4,0,0,0,0,1,0,1,0,1,0,11.8493977015914,5,0,1,1,0,0,0,1,0,0.737822027704888,9.23989917421773,7.44424864949671
0,0,0,1,1,0,-1,9375,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,7,5,1998,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,573,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,739,1,318,1057,1,0,0,0,1,0,1,1057,977,2034,1,0,2,1,3,0,1,0,8,1,0,0,1,0,1,0,0,0,0,0,0,1,0,2,645,0,1,0,1,0,1,576,36,0,0,2,0,0,0,1,0,0,1,0,1,0,12.2991075114974,4,0,1,0,1,0,0,0,1,0.626014405704668,9.14580185083861,7.61775957660851
0,0,0,1,1,0,76,9591,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,8,5,2005,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,344,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1143,1143,1,0,0,0,1,0,1,1143,1330,2473,0,0,2,1,4,0,1,0,9,1,1,1,0,0,0,1,0,0,0,0,0,1,0,3,852,0,1,0,1,0,1,192,151,0,1,10,0,1,0,0,0,0,1,0,1,0,12.6666570528594,4,0,1,0,1,0,0,0,1,1.62600685926067,9.16858043772795,7.81318726752142
0,1,0,0,1,0,-1,19900,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,7,5,1989,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,287,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,912,1,1035,1947,0,0,1,0,1,0,1,2207,0,2207,1,0,2,0,3,0,0,1,7,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2,576,0,1,0,1,0,1,301,0,0,1,7,0,0,0,0,1,0,1,0,1,0,12.1007121298723,4,0,1,0,1,0,1,0,0,1.31787113091151,9.89847501071258,7.69938940625674
0,1,0,0,1,0,72,10665,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,7,5,2003,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,167,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1013,1,440,1453,1,0,0,0,1,0,1,1479,0,1479,1,0,2,0,3,0,1,0,7,1,0,0,1,0,1,0,0,0,0,0,0,1,0,2,558,0,1,0,1,0,1,144,29,0,1,6,0,1,0,0,0,0,1,0,1,0,12.3282902782544,5,0,1,0,1,0,0,1,0,0.726102034429574,9.27472263090545,7.2991214627108
0,0,0,0,0,1,47,4608,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,6,1950,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,747,747,0,0,1,0,1,0,1,747,0,747,0,0,1,0,2,0,0,1,4,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,220,0,1,0,1,0,1,0,0,0,1,6,0,0,0,0,1,0,1,0,1,0,11.289781913656,6,0,1,1,0,1,0,0,0,0.903087534802088,8.43554920237573,6.61606518513282
0,0,1,0,1,0,81,15593,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,7,4,1953,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,603,1,701,1304,0,0,1,0,1,0,1,1304,983,2287,0,0,2,0,3,0,0,1,7,1,1,0,0,1,1,0,0,0,0,1,0,0,0,2,667,0,1,0,1,0,1,0,21,0,1,7,1,0,0,0,0,0,1,0,1,0,12.3238556811866,5,0,1,1,0,0,1,0,0,0.857948950756114,9.65457737458489,7.73499619402278
0,1,0,0,1,0,95,13651,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,7,6,1973,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1115,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1880,1,343,2223,1,0,0,0,1,0,1,2223,0,2223,1,0,2,0,3,0,0,1,8,1,2,1,0,0,1,0,0,0,0,1,0,0,0,2,516,0,1,0,1,0,1,300,0,0,1,2,0,1,0,0,0,0,1,0,1,0,12.4049235042753,4,0,1,0,1,0,0,0,1,3.17245156204427,9.52156805800298,7.7066129139642
0,1,0,0,1,0,69,7599,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,4,6,2006,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,565,1,280,845,0,0,1,0,1,0,1,845,0,845,1,0,1,0,2,0,0,1,4,1,0,0,1,0,0,0,1,0,0,0,0,0,1,2,360,0,1,0,1,0,1,0,0,0,1,6,0,1,0,0,0,0,1,0,1,0,11.7714361601217,6,0,1,1,0,1,0,0,0,0.843304194350922,8.93577193866978,6.73933662735717
0,0,0,1,1,0,74,10141,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,7,5,1998,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,40,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,832,832,0,1,0,0,1,0,1,885,833,1718,0,0,2,1,3,0,0,1,7,1,1,0,0,1,1,0,0,0,0,1,0,0,0,2,427,0,1,0,1,0,1,0,94,0,1,12,0,0,0,1,0,0,1,0,1,0,12.1281111040605,4,0,1,0,1,0,0,1,0,0.772312582792263,9.224341891612,7.4489161025442
